Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
LA DOLCE VITA,90,96,None,Drama,English,Federico Fellini,"Angelo Rizzoli, Giuseppe Amato","Federico Fellini, Ennio Flaiano, Pier Paolo Pasolini, Tullio Pinelli",1960-04-19,2004-09-21,,2h 55m,"Astor Pictures Corporation, Republic Pictures, American International Pictures",,,
LADY MACBETH,71,88,R,"History, Drama",English,William Oldroyd,Fodhla Cronin O'Reilly,Alice Birch,2017-07-14,2017-10-17,$1.1M,1h 29m,Roadside Attractions,,Scope (2.35:1),
LAKEBOAT,62,83,R,Drama,English,Joe Mantegna,"Joe Mantegna, Tony Mamet, Morris Ruskin",David Mamet,2001-04-13,2002-09-24,$5.2K,1h 38m,RKO Radio Pictures,,,
"LIFE, ABOVE ALL",82,82,PG-13,Drama,English,Oliver Schmitz,,Dennis Foon,2011-07-15,2011-12-06,$134.1K,1h 42m,Sony Pictures Classics,,,
LITTLE VOICE,74,79,R,"Comedy, Drama",English,Mark Herman,Elizabeth Karlsen,"Jim Cartwright, Mark Herman",1998-12-04,1999-07-13,$4.6M,1h 36m,Miramax Films,"Surround, Dolby Digital",,
LIYANA,71,98,None,Documentary,English,"Aaron Kopp, Amanda Kopp","Davis Coombe, Sakheni Dlamini, Daniel Junge, Aaron Kopp, Amanda Kopp",,2018-10-10,2019-11-19,$23.1K,1h 17m,Abramorama,,,
LOGGERHEADS,65,73,PG-13,"Drama, Lgbtq+",English,Tim Kirkman,Gill Holland,Tim Kirkman,2005-01-21,2006-03-21,$115.2K,1h 33m,,,,
LOOKING FOR ERIC,78,84,None,"Comedy, Drama",English,Ken Loach,"Timothy Brian Cole, Rebecca O'Brien",Paul Laverty,2010-05-14,2010-09-14,$55.8K,1h 56m,IFC Films,,,
MACBETH,64,80,R,Drama,English,Justin Kurzel,"Iain Canning, Emile Sherman, Laura Hastings-Smith","Todd Louiso, Jacob Koskoff, Michael Lesslie",2015-12-04,2016-03-08,$1.1M,1h 53m,Weinstein Co.,Dolby Digital,,
MANIFESTO,55,75,None,"Comedy, Drama",English,Julian Rosefeldt,,Julian Rosefeldt,2017-05-10,2017-08-11,$161.1K,1h 35m,FilmRise,,,
MARIA FULL OF GRACE,87,97,R,Drama,English,Joshua Marston,Paul Mezey,Joshua Marston,2004-01-18,2004-12-07,$6.5M,1h 41m,New Line Cinema,Surround,,
MAUDIE,88,89,PG-13,"Biography, History, Drama, Romance",English,Aisling Walsh,"Bob Cooper, Susan Mullen, Mary Sexton",Sherry White,2017-06-16,2017-10-10,$6.2M,1h 55m,Sony Pictures Classics,,Scope (2.35:1),
ME AND ORSON WELLES,61,85,PG-13,Drama,English,Richard Linklater,"Richard Linklater, Marc Samuelson, Ann Carli","Holly Gent, Vincent Palmo Jr.",2009-11-25,2010-08-17,$1.2M,1h 47m,Freestyle Releasing,,,
ME AND YOU AND EVERYONE WE KNOW,84,82,R,"Comedy, Drama",English,Miranda July,Gina Kwon,Miranda July,2005-06-17,2011-09-27,$3.9M,1h 30m,IFC Films,Surround,,
MEAN DREAMS,56,78,R,Mystery & Thriller,English,Nathan Morlando,"William Woods, Allison Black","Kevin Coughlin, Ryan Grassby",2017-03-17,2017-04-25,,1h 45m,Vertical Entertainment,,,
MELANCHOLIA,67,79,R,"Drama, Sci-Fi",English,Lars von Trier,"Meta Louise Foldager, Louise Vesth",Lars von Trier,2011-11-11,2012-03-13,$3.0M,2h 15m,Magnolia Pictures,,,
MESRINE: PART II - PUBLIC ENEMY 1,82,81,R,"Action, Biography, Crime, Drama, Mystery & Thriller",English,Jean-François Richet,"Thomas Langmann, Maxime Rémillard, Andre Rouleau","Abdel Raouf Dafri, Jean-François Richet",,2011-03-29,$275.1K,2h 10m,,,,
MISBEHAVIOUR,57,86,None,"Comedy, Drama",English (United Kingdom),Philippa Lowthorpe,"Suzanne Mackie, Sarah Wheale","Rebecca Frayn, Gaby Chiappe",2020-09-25,2020-09-25,,1h 46m,SHOUT! Studios,,,
MOMMA'S MAN,50,91,None,Drama,English,Azazel Jacobs,"Hunter Gray, Alex Orlovsky",Azazel Jacobs,,2009-05-05,,1h 39m,,,,
MR. HOLMES,70,88,PG,"Mystery & Thriller, Drama",English,Bill Condon,"Anne Carey, Iain Canning, Emile Sherman",Jeffrey Hatcher,2015-07-24,2015-11-10,$17.7M,1h 45m,Roadside Attractions,Dolby Digital,,
MY BEAUTIFUL LAUNDRETTE,74,98,R,"Comedy, Drama, Lgbtq+",English,Stephen Frears,"Tim Bevan, Sarah Radclyffe",Hanif Kureishi,1986-03-07,2003-06-03,,1h 37m,Orion Pictures,Mono,,
MY LEFT FOOT,92,98,R,Biography,English,Jim Sheridan,Noel Pearson,,1989-11-10,2005-08-16,$14.5M,1h 43m,Miramax Films,,,
MY OWN PRIVATE IDAHO,80,80,R,"Drama, Lgbtq+",English,Gus Van Sant,Laurie Parker,"William Shakespeare, Gus Van Sant",1991-10-18,2005-03-08,$6.4M,1h 42m,Fine Line Features,"Ultra-Stereo, Surround, Stereo",,
MYSTERIOUS SKIN,89,86,None,Drama,English,Gregg Araki,"Gregg Araki, Jeffrey Kusama-Hinte, Mary Jane Skalski","Gregg Araki, Scott Heim",2004-09-11,2006-04-25,$697.2K,1h 39m,"Tartan Films USA, TLA Releasing",Surround,,
ONG-BAK: THE THAI WARRIOR,84,85,R,Action,English,Prachya Pinkaew,"Prachya Pinkaew, Sukanya Vongsthapat","Panna Rittikrai, Prachya Pinkaew",2005-02-11,2009-10-30,$4.6M,1h 47m,Magnolia Films,"Surround, Dolby Digital",,
OUR BRAND IS CRISIS,75,93,None,Documentary,English,Rachel Boynton,Rachel Boynton,,,2006-09-19,$166.3K,1h 25m,,,,
PARANOID PARK,65,77,R,Drama,English,Gus Van Sant,"Neil Kopp, David Allen Cress",Gus Van Sant,2008-03-07,2008-10-07,$486.0K,1h 24m,IFC Films,Dolby,,
"PARIS, JE T'AIME",84,86,R,"Romance, Comedy, Drama",English,"Bruno Podalydès, Gurinder Chadha, Gus Van Sant, Joel Coen, Ethan Coen, Walter Salles, Daniela Thomas, Christopher Doyle, Isabel Coixet, Nobuhiro Suwa",,"Bruno Podalydès, Gurinder Chadha, Paul Mayeda Berges, Gus Van Sant, Joel Coen, Ethan Coen, Walter Salles, Daniela Thomas, Christopher Doyle, Isabel Coixet",2007-05-04,2007-11-13,$4.9M,2h 0m,First Look,,,
"PARIS, TEXAS",93,94,R,Drama,English,Wim Wenders,"Don Guest, Anatole Dauman","L.M. Kit Carson, Sam Shepard",1984-11-18,2010-01-26,,2h 28m,20th Century Fox,,,
PI,85,88,R,Drama,English,Darren Aronofsky,Eric Watson,"Darren Aronofsky, Sean Gullette, Eric Watson, Darren Aronofsky",1998-07-10,2002-02-26,$3.2M,1h 25m,Artisan Entertainment,Dolby Stereo,Flat (1.66:1),
PONTYPOOL,68,84,None,"Horror, Mystery & Thriller",English,Bruce McDonald,Jeffrey Coghlan,Tony Burgess,2009-05-29,2009-07-21,$3.5K,1h 36m,IFC Films,,,
PRESENTING PRINCESS SHAW,65,91,None,Documentary,English,Ido Haar,Liran Atzmor,Ido Haar,2016-05-27,2016-09-14,$60.2K,1h 20m,Magnolia Pictures,,,
THE PASSENGER,84,88,PG,Drama,English,Michelangelo Antonioni,Carlo Ponti,,1975-02-28,2006-04-25,$619.7K,1h 59m,Sony Pictures Classics,Surround,,
PROJECT NIM,84,97,PG-13,Documentary,English,James Marsh,Simon Chinn,Elizabeth Hess,2011-07-08,2011-12-06,$410.1K,1h 39m,Roadside Attractions,,,
QUINCEAÑERA,72,86,R,"Drama, Lgbtq+",English,"Richard Glatzer, Wash Westmoreland",Anne Clements,"Richard Glatzer, Wash Westmoreland",2006-01-23,2007-01-09,,1h 30m,,Dolby,,
RAISING VICTOR VARGAS,83,96,R,"Comedy, Drama",English,Peter Sollett,"Scott Macaulay, Robin O'Hara, Peter Sollett, Alain de la Mata","Peter Sollett, Peter Sollett, Eva Vives",2003-03-28,2008-05-01,$2.1M,1h 28m,Samuel Goldwyn Company,"Surround, Dolby Stereo",Flat (1.85:1),
REAL WOMEN HAVE CURVES,75,85,PG-13,"Comedy, Drama",English,Patricia Cardoso,"George LaVoo, Effie Brown","George LaVoo, Josefina Lopez, Josefina Lopez",2002-10-18,2007-01-16,$5.8M,1h 33m,HBO,"Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",,
RED HILL,57,79,R,"Action, Mystery & Thriller",English,Patrick Hughes,,Patrick Hughes,,2011-01-25,$21.0K,1h 35m,,,,
RED ROAD,71,87,None,Drama,English,Andrea Arnold,Carrie Comerford,Andrea Arnold,2007-04-14,2007-08-28,$153.4K,1h 53m,Tartan,,,
RIVERS AND TIDES: ANDY GOLDSWORTHY WITH TIME,90,99,None,Documentary,English,Thomas Riedelsheimer,Annedore von Donop,,2003-01-02,2004-09-28,$2.2M,1h 30m,Roxie Releasing,,,
ROCKET SCIENCE,72,84,R,"Comedy, Drama",English,Jeffrey Blitz,"Effie Brown, Sean Welch",Jeffrey Blitz,2007-08-10,2008-01-29,$712.4K,1h 41m,Picturehouse,Dolby,,
RUMBLE IN THE BRONX,65,80,R,Action,English,Stanley Tong,Leonard Ho,"Edward Tang, Fibe Ma",,2000-05-23,$32.4M,1h 45m,,Surround,,
HOLY BLOOD,87,86,NC-17,Horror,English,Alejandro Jodorowsky,Claudio Argento,"Alejandro Jodorowsky, Roberto Leoni, Claudio Argento",1990-03-30,2014-10-28,,2h 3m,Republic Pictures,Dolby,"35mm, Flat (1.85:1)",
SECRETARY,82,78,R,Drama,English,Steven Shainberg,"Andrew Fierberg, Amy Hobby, Michael Roban","Mary Gaitskill, Steven Shainberg, Erin Cressida Wilson, Erin Cressida Wilson",2002-09-20,2003-04-01,$4.0M,1h 52m,Lionsgate Films,"Surround, Dolby Stereo",Flat (1.85:1),
"SEX, LIES, AND VIDEOTAPE",79,96,R,Drama,English,Steven Soderbergh,"Bobby Newmyer, John Hardy",,1989-08-04,2001-08-28,$22.7M,1h 41m,"Criterion Collection, Miramax Films",Surround,,
SHOTGUN STORIES,80,88,PG-13,"Drama, Mystery & Thriller",English,Jeff Nichols,"David Gordon Green, Lisa Muskat, Jeff Nichols",Jeff Nichols,2007-12-14,2016-11-30,$45.7K,1h 32m,International Film Circuit [us],,,
SING STREET,92,95,PG-13,"Comedy, Drama, Romance, Music",English,John Carney,"Anthony Bregman, Martina Niland, John Carney",John Carney,2016-05-13,2016-07-26,$3.2M,1h 46m,Weinstein Co.,Dolby Digital,,
SLUMS OF BEVERLY HILLS,68,81,R,Comedy,English,Tamara Jenkins,"Michael Nozik, Stan Wlodkowski",Tamara Jenkins,,2002-12-17,$5.5M,1h 30m,,Surround,,
SOMERS TOWN,75,96,None,"Comedy, Drama",English,Shane Meadows,Barnaby Spurrier,Paul Fraser,,2009-12-08,$54.0K,1h 15m,,Dolby Digital,,
SOMETHING WILD,69,91,R,"Mystery & Thriller, Comedy",English,Jonathan Demme,"Jonathan Demme, Kenneth Utt",E. Max Frye,1986-11-07,2008-06-10,$6.4M,1h 53m,"MGM/UA Home Entertainment Inc., Orion Pictures, Metro-Goldwyn-Mayer Distributing Corp.",Surround,,
STARTING OUT IN THE EVENING,70,87,PG-13,Drama,English,Andrew Wagner,"Nancy Israel, Fred Parnes, Andrew Wagner, Gary Winick, Jake Abraham","Fred Parnes, Andrew Wagner",2007-11-23,2008-04-22,$902.1K,1h 50m,Roadside Attractions,,,
SUNSET SONG,50,81,R,"History, Drama",English,Terence Davies,"Roy Boulter, Sol Papadopoulos, Nicolas Steil",Terence Davies,2016-05-13,2016-08-23,$159.3K,2h 15m,Magnolia Pictures,,,
SWEET AND LOWDOWN,82,77,PG-13,"Comedy, Drama",English,Woody Allen,Jean Doumanian,Woody Allen,1999-09-04,,$4.2M,1h 35m,"Sony Pictures Television, Columbia TriStar Domestic Television, Sony Pictures Classics",Dolby Digital,,
SWEET LAND,83,85,PG,"Drama, Romance",English,Ali Selim,"Ali Selim, Alan Cumming",Ali Selim,,2007-07-10,$1.7M,1h 50m,,,,
TADPOLE,57,77,PG-13,Comedy,English,Gary Winick,"Dolly Hall, Alexis Alexanian, Gary Winick","Heather McGowan, Niels Mueller",2002-07-19,2003-01-21,$2.9M,1h 18m,Miramax Films,"Surround, Dolby SR, Dolby A, Dolby Stereo",Flat (1.85:1),
TALK RADIO,80,82,R,Drama,English,Oliver Stone,"A. Kitman Ho, Edward R. Pressman","Oliver Stone, Eric Bogosian",1988-12-23,2000-10-31,$3.3M,1h 50m,,Surround,,
THE ARBOR,74,96,None,Drama,English,Clio Barnard,Tracy O'Riordan,,2011-04-27,2011-09-06,$21.3K,1h 34m,Strand Releasing,,,
THE AUTOPSY OF JANE DOE,70,86,R,"Horror, Mystery & Thriller",English,André Øvredal,"Rory Aitken, Fred Berger, Eric Garcia, Ben Pugh","Richard Naing, Ian B. Goldberg",2016-12-21,2017-03-14,,1h 26m,IFC Films,Dolby Atmos,,
THE BOY WHO HARNESSED THE WIND,87,86,None,Drama,English (United Kingdom),Chiwetel Ejiofor,"Andrea Calderwood, Gail Egan",Chiwetel Ejiofor,2019-03-01,2019-03-01,,1h 53m,Netflix,,,
THE BREAKER UPPERERS,51,87,None,Comedy,English (Australia),"Madeleine Sami, Jackie van Beek","Georgina Allison Conder, Ainsley Gardiner, Carthew Neal","Madeleine Sami, Jackie van Beek",,2019-02-15,,1h 30m,,,,
"THE COOK, THE THIEF, HIS WIFE AND HER LOVER",88,86,R,Drama,English,Peter Greenaway,Kees Kasander,,1990-04-06,2016-10-06,$7.0M,2h 0m,Miramax Films,Surround,,
THE DARK HORSE,77,97,R,"Biography, Drama",English,James Napier Robertson,Tom Hern,James Napier Robertson,2016-04-01,2016-07-12,$143.6K,2h 4m,Broad Green Pictures,,,
THE ECLIPSE,48,75,R,"Drama, Mystery & Thriller",English,Conor McPherson,Robert Walpole,"Conor McPherson, Billy Roche",2010-03-26,2010-06-29,$132.4K,1h 28m,Magnolia Pictures,,,
THE ESCAPE,49,76,None,Drama,English,Dominic Savage,Guy Heeley,Dominic Savage,2018-05-11,2018-05-11,$8.9K,1h 41m,IFC Films,,Scope (2.35:1),
THE EXCEPTION,67,75,R,"History, Drama, War, Romance",English,David Leveaux,"Lou Pitt, Judy Tossell",Simon Burke,2017-06-02,2018-01-09,$708.0K,1h 47m,A24,,,
THE ILLUSIONIST,79,90,PG,"Drama, Animation",English,Sylvain Chomet,"Sally Chomet, Bob Last",Sylvain Chomet,2010-12-25,2011-05-10,$2.2M,1h 30m,Sony Pictures Classics,,,
THE ITALIAN,70,91,PG-13,Drama,English,Andrey Kravchuk,Andrei Zertsalov,Andrei Romanov,2007-01-19,2007-05-22,$552.5K,1h 37m,Sony Pictures Classics,,,
THE LIMEHOUSE GOLEM,54,74,None,Mystery & Thriller,English (United Kingdom),Juan Carlos Medina,"Elizabeth Karlsen, Joanna Laurie, Stephen Woolley",Jane Goldman,2017-09-08,2017-09-08,,1h 49m,RLJ Entertainment,,Scope (2.35:1),
THE LOVED ONES,73,98,R,"Horror, Mystery & Thriller",English,Sean Byrne,"Mark Lazarus, Michael Boughen",Sean Byrne,2012-06-01,2012-09-11,,1h 24m,Paramount Insurge,,,
THE MILL AND THE CROSS,64,79,None,"History, Drama",English,Lech Majewski,"Lech Majewski, Freddy Olsson, Dorota Roszkowska","Michael Francis Gibson, Lech Majewski",2011-09-14,2012-01-24,$310.9K,1h 35m,Kino Lorber,,,
THE NIGHT EATS THE WORLD,55,87,None,"Horror, Mystery & Thriller",English,Dominique Rocher,Carole Scotta,"Guillaume Lemans, Jérémie Guez, Dominique Rocher",2018-07-13,2018-06-28,,1h 33m,Blue Fox Entertainment,,,
THE ONES BELOW,47,76,R,Mystery & Thriller,English,David Farr,Nikki Parrott,David Farr,2016-05-27,2016-09-07,$12.1K,1h 27m,Magnolia Pictures,,,
THE PIANO,86,90,R,Drama,English,Jane Campion,Jane Campion,Jane Campion,1993-11-12,2011-01-25,$39.3M,2h 0m,"Cinemussy, Miramax Films","Surround, Stereo",,
THE PUFFY CHAIR,62,77,R,Comedy,English,Jay Duplass,Mark Duplass,"Jay Duplass, Mark Duplass",2005-01-26,2007-03-01,$192.5K,1h 25m,,Dolby SR,1.66:1,
THE SERVANT,89,90,None,Drama,English,Joseph Losey,,Harold Pinter,1964-03-16,2015-11-07,$20.7K,1h 57m,Landau Releasing Organization (LRO),,,
THE SNOWTOWN MURDERS,66,85,None,"Crime, Drama, Mystery & Thriller",English,Justin Kurzel,"Sarah Shaw, Anna McLeish","Justin Kurzel, Shaun Grant",2012-03-02,2012-08-14,$8.0K,2h 0m,IFC Films,,,
THE SPECIAL RELATIONSHIP,64,83,TV14,Drama,English,Richard Loncraine,,Peter Morgan,,2010-11-30,,1h 32m,,,,
THE SQUARE,71,85,R,Comedy,English,Ruben Östlund,Erik Hemmendorff,Ruben Östlund,2017-10-27,2018-01-30,$1.1M,2h 22m,Magnolia Pictures,Dolby Digital,Flat (1.85:1),
THE SQUID AND THE WHALE,81,92,R,Drama,English,Noah Baumbach,"Wes Anderson, Noah Baumbach, Peter Newman","Wes Anderson, Noah Baumbach",2005-10-05,2006-03-21,$7.4M,1h 20m,IDP Distribution,,,
THE STATION AGENT,89,94,R,Drama,English,Tom McCarthy,"Mary Jane Skalski, Robert May, Kathryn Tucker",Tom McCarthy,2003-10-10,2004-06-15,$5.7M,1h 28m,Miramax Films,"SDDS, Dolby Digital, DTS, Surround",,
THE TAILOR OF PANAMA,46,76,R,Mystery & Thriller,English,John Boorman,John Boorman,"John Boorman, Andrew Davies, John le Carré, John le Carré",2001-03-30,2003-06-03,$13.5M,1h 49m,"Columbia Pictures, Sony Pictures Entertainment","Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Scope (2.35:1),
THE TAO OF STEVE,69,80,R,"Romance, Comedy",English,Jenniphr Goodman,Anthony Bregman,"Greer Goodman, Jenniphr Goodman, Duncan North",2000-01-26,2001-03-20,$4.3M,1h 28m,Sony Pictures Classics,"Dolby Stereo, Dolby Digital, Surround",Flat (1.85:1),
THE TREE,53,72,None,"Drama, Romance",English,Julie Bertuccelli,Laetitia Gonzalez,"Julie Bertuccelli, Elizabeth J. Mars",2011-07-15,2011-10-25,$69.2K,1h 40m,Zeitgeist Films,,,
THE TRIP,70,89,None,Comedy,English,Michael Winterbottom,"Andrew Eaton, Melissa Parmeter",,2011-06-10,2012-01-17,$2.0M,1h 49m,IFC Films,,Flat (1.85:1),
THE TRIP TO SPAIN,64,83,None,Comedy,English,Michael Winterbottom,"Josh Hyams, Stefano Negri, Melissa Parmenter",Michael Winterbottom,2017-08-11,2017-11-16,$1.2M,1h 50m,IFC Films,,,
THE WHISTLEBLOWER,71,75,R,Drama,English,Larysa Kondracki,"Amy Kaufman, Christina Piovesan, Celine Rattray","Eilis Kirwan, Larysa Kondracki",2011-08-05,2012-01-24,$1.1M,1h 52m,Samuel Goldwyn Company,,,
THESE FINAL HOURS,64,84,None,"Mystery & Thriller, Sci-Fi",English,Zak Hilditch,Liz Kearney,Zak Hilditch,2015-03-06,2014-12-30,,1h 27m,Well Go USA,,,
THIRTEEN CONVERSATIONS ABOUT ONE THING,71,83,R,Drama,English,Jill Sprecher,"Beni Tadd Atoori, Gina Resnick","Jill Sprecher, Karen Sprecher",2002-05-24,2002-11-19,$3.3M,1h 43m,Sony Pictures Classics,"Surround, Stereo",Flat (1.85:1),
THIS IS ENGLAND,90,93,None,Drama,English,Shane Meadows,Mark Herbert,Shane Meadows,,2007-11-13,$327.9K,1h 38m,,,,
TROIS COULEURS: BLANC,87,88,R,"Comedy, Drama",English,Krzysztof Kieslowski,Marin Karmitz,"Krzysztof Kieslowski, Krzysztof Piesiewicz",1994-02-18,2009-12-01,$468.0K,1h 29m,"Miramax Films, Artificial Eye","Surround, Dolby SR",,
THE TRUTH ABOUT TULLY,76,81,R,Drama,English,Hilary Birmingham,"Hilary Birmingham, Anne Sundberg","Hilary Birmingham, Matt Drake, Tom McNeal",2002-11-01,2008-02-05,$433.3K,1h 42m,,"Dolby Stereo, Surround",,
TYRANNOSAUR,85,83,None,Drama,English,Paddy Considine,Diarmid Scrimshaw,Paddy Considine,2011-11-18,2012-04-03,$22.1K,1h 31m,Strand Releasing,,,
WAKING LIFE,87,80,R,"Drama, Animation",English,Richard Linklater,"Anne Walker-McBay, Tommy Pallotta, Palmer West, Jonah Smith",Richard Linklater,2001-10-19,2003-04-15,$2.9M,1h 39m,Fox,"Dolby Stereo, Dolby Digital, Dolby A, Dolby SR",Flat (1.85:1),
WASTE LAND,90,100,PG,Documentary,English,"Lucy Walker, Karen Harley, João Jardim",Angus Aynsley,,2010-10-29,2011-03-15,$187.7K,1h 38m,Arthouse Films,,,
YOUNG AT HEART,91,90,PG,Documentary,English,Stephen Walker,Sally George,,2008-04-09,2008-09-16,$4.0M,1h 50m,Fox,,,
YOUR FRIENDS & NEIGHBORS,64,77,R,"Comedy, Drama, Lgbtq+",English,Neil LaBute,"Jason Patric, Steve Golin",Neil LaBute,1998-08-19,2004-08-24,$4.7M,1h 39m,Gramercy Pictures,"Surround, Dolby Digital, Dolby",Scope (2.35:1),
AILEEN: LIFE AND DEATH OF A SERIAL KILLER,73,85,R,Documentary,English (United Kingdom),"Nick Broomfield, Joan Churchill",Jo Human,Nick Broomfield,2004-01-09,2016-11-05,$86.0K,1h 29m,"Lantern Lane, DEJ Productions",,,
ALAN PARTRIDGE,73,87,R,Comedy,English (United Kingdom),Declan Lowney,"Kevin Loader, Henry Normal","Neil Gibbons, Rob Gibbons, Steve Coogan, Armando Iannucci",2014-04-04,2014-06-10,$153.3K,1h 29m,Magnolia Pictures,Dolby Digital,,
CHARIOTS OF FIRE,80,83,PG,Drama,English (United Kingdom),Hugh Hudson,David Puttnam,Colin Welland,1981-09-26,2007-01-16,,2h 3m,"Warner Home Vídeo, 20th Century Fox",Surround,,
FINAL PORTRAIT,49,73,R,"Biography, Comedy, Drama",English (United Kingdom),Stanley Tucci,"Nik Bower, Gail Egan, Ilann Girard",Stanley Tucci,2018-03-23,2018-07-31,$460.9K,1h 30m,Sony Pictures Classics,,Scope (2.35:1),
KNUCKLE,67,93,R,"Documentary, Biography, Drama",English (United Kingdom),Ian Palmer,"Teddy Leifer, Ian Palmer",,,2012-02-07,$2.6K,1h 33m,,,,
SKIN,79,86,PG-13,Drama,English (United Kingdom),Anthony Fabian,"Anthony Fabian, Genevieve Hofmeyr, Margaret Matheson","Helen Crawley, Jessie Keyt, Helena Kriel",,2011-02-01,,1h 47m,,Dolby Digital,,
SWIMMING POOL,67,83,R,"Mystery & Thriller, Drama",English (United Kingdom),François Ozon,"Olivier Delbosc, Marc Missonnier","François Ozon, Emmanuèle Bernheim",2003-07-02,2004-01-13,$10.1M,1h 42m,Focus Features,"Dolby Digital, Dolby SR, Surround, Dolby Stereo, DTS, Dolby A",Flat (1.85:1),
THE PARTY,61,82,R,"Comedy, Drama",English (United Kingdom),Sally Potter,"Christopher Sheppard, Kurban Kassam",Sally Potter,2018-02-16,2018-05-10,$748.9K,1h 11m,Roadside Attractions,,IMAX (Scope (2.35:1)),
BEATS,76,98,None,"Drama, Comedy",English (United Kingdom),Brian Welsh,Camilla Bray,"Kieran Hurley, Brian Welsh",,2020-09-02,,1h 41m,,,,
