Movie Name,Audience Score,Tomatometer Score,Rating,Genre,Original Language,Director,Producer,Writer,Release Date (Theaters),Release Date (Streaming),Box Office (Gross USA),Runtime,Distributor,Sound Mix,Aspect Ratio,View the collection
GOD'S OWN COUNTRY,87,98,,"Drama, Romance, Lgbtq+",English (United Kingdom),Francis Lee,"Manon Ardisson, Jack Tarling",Francis Lee,"Oct 25, 2017  Limited","May 8, 2018",$281.5K,1h 44m,"Orion Pictures, Samuel Goldwyn Films",,Flat (1.85:1),
HAPPY PEOPLE: A YEAR IN THE TAIGA,77,88,,Documentary,English,Dmitry Vasyukov,,"Rudolph Herzog, Werner Herzog","Jan 25, 2013  Limited","Apr 23, 2013",$337.5K,1h 34m,Music Box Films,,,
HARPOON,59,97,,"Mystery & Thriller, Comedy",English,Rob Grant,"Julian Black Antelope, Kurtis David Harder, Michael Peterson",Rob Grant,"Oct 4, 2019  Limited","Oct 8, 2019",,1h 23m,Epic Pictures Group,,,
HOWARDS END,81,94,PG,Drama,English,James Ivory,Ismail Merchant,Ruth Prawer Jhabvala,"Mar 13, 1992  Original","Nov 3, 2009",$157.9K,2h 20m,Sony Pictures Classics,"Surround, Stereo",,
I CAPTURE THE CASTLE,76,78,R,"Drama, Romance",English,Tim Fywell,"Anant Singh, David M. Thompson, David Parfitt",Heidi Thomas,"May 9, 2003  Original","Jul 3, 2012",$1.2M,1h 51m,IDP Distribution,Surround,,
I'VE LOVED YOU SO LONG,85,88,PG-13 (Thematic Material|Smoking),Drama,English,Philippe Claudel,Sylvestre Guarino,Philippe Claudel,"Oct 24, 2008  Limited","Feb 10, 2009",$3.2M,1h 57m,Sony Pictures Classics,,,
IL DIVO,80,92,,"Biography, History, Drama",English,Paolo Sorrentino,"Francesca Cima, Nicola Giuliano, Andrea Occhipinti",Paolo Sorrentino,"Apr 24, 2009  Limited","Oct 27, 2009",$239.3K,1h 50m,Music Box Films,,,
IN SEARCH OF A MIDNIGHT KISS,79,85,,"Romance, Comedy",English,Alex Holdridge,"Seth Caplan, Scoot McNairy",Alex Holdridge,"Aug 1, 2008  Limited",,$172.2K,1h 37m,IFC First Take,,,
IN THE COMPANY OF MEN,80,89,R,Drama,English,Neil LaBute,"Stephen Pevner, Mark Archer",Neil LaBute,"Mar 28, 1997  Wide","Mar 17, 1998",$3.0M,1h 35m,Sony Pictures Classics,"Stereo, Surround","35mm, Flat (1.85:1)",
IN THE LOOP,82,94,,Comedy,English,Armando Iannucci,"Kevin Loader, Adam Tandy","Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche","Jul 24, 2009  Limited","Jan 12, 2010",$2.4M,1h 46m,IFC Films,,,
INTO THE FOREST,43,76,R (Language|A Scene of Violence|Rape|Some Sexuality/Nudity),"Mystery & Thriller, Drama",English,Patricia Rozema,"Elliot Page, Niv Fichman, Aaron L. Gilbert",Patricia Rozema,"Jul 29, 2016  Limited","Oct 4, 2016",$6.4K,1h 41m,A24,,Flat (1.85:1),
JANIS: LITTLE GIRL BLUE,77,94,,Documentary,English,Amy Berg,"Alex Gibney, Amy Berg, Jeff Jampol, Katherine LeBlond",Amy Berg,"Nov 27, 2015  Limited","May 10, 2016",$404.9K,1h 43m,FilmRise,,,
MERRY CHRISTMAS,89,74,PG-13 (Some War Violence|Brief Sexuality/Nudity),"Holiday, War, Drama",English,Christian Carion,Christophe Rossignon,Christian Carion,,"Nov 14, 2006",,1h 56m,,Dolby,,
JULIA,67,73,R (Brief Nudity|Some Violent Content|Pervasive Language),"Drama, Mystery & Thriller",English,Erick Zonca,"Bertrand Faivre, François Marquis","Aude Py, Erick Zonca","May 8, 2009  Limited","Aug 18, 2009",$64.5K,2h 24m,Magnolia Pictures,,,
JUNEBUG,73,86,R (Sexual Content|Language),"Comedy, Drama",English,Phil Morrison,"Mindy Goldberg, Mike S. Ryan",Angus MacLachlan,"Aug 3, 2005  Original","Jan 17, 2006",$2.7M,1h 46m,Sony Pictures Classics,,,
KILLING GROUND,44,74,,"Mystery & Thriller, Horror",English (Australia),Damien Power,"Joanne Weatherstone, Lisa Shaunessy",Damien Power,"Jul 21, 2017  Limited","Nov 7, 2017",,1h 28m,IFC Midnight,,Scope (2.35:1),
L.I.E.,78,84,R (Some Explicit Sexual Content),Drama,English,Michael Cuesta,"Rene Bastian, Michael Cuesta, Linda Moran","Stephen M. Ryder, Michael Cuesta, Gerald Cuesta","Sep 7, 2001  Wide","Dec 5, 2016",$1.1M,1h 47m,Lot 47 Films,"Dolby Digital, Dolby SR, Surround, Dolby Stereo, Dolby A",Flat (1.85:1),
TERROR'S ADVOCATE,66,87,,Documentary,English,Barbet Schroeder,Rita Dagher,,"Oct 12, 2007  Limited","Feb 19, 2008",$46.8K,2h 18m,Magnolia Pictures,Dolby,,
LA DOLCE VITA,90,96,,Drama,English,Federico Fellini,"Angelo Rizzoli, Giuseppe Amato","Federico Fellini, Ennio Flaiano, Pier Paolo Pasolini, Tullio Pinelli","Apr 19, 1960  Original","Sep 21, 2004",,2h 55m,"Astor Pictures Corporation, Republic Pictures, American International Pictures",,,
LADY MACBETH,71,88,R (Some Disturbing Violence|Language|Strong Sexuality/Nudity),"History, Drama",English,William Oldroyd,Fodhla Cronin O'Reilly,Alice Birch,"Jul 14, 2017  Limited","Oct 17, 2017",$1.1M,1h 29m,Roadside Attractions,,Scope (2.35:1),
LAKEBOAT,62,83,R,Drama,English,Joe Mantegna,"Joe Mantegna, Tony Mamet, Morris Ruskin",David Mamet,"Apr 13, 2001  Limited","Sep 24, 2002",$5.2K,1h 38m,RKO Radio Pictures,,,
"LIFE, ABOVE ALL",82,82,PG-13 (Some Sexual Content|Mature Thematic Material),Drama,English,Oliver Schmitz,,Dennis Foon,"Jul 15, 2011  Limited","Dec 6, 2011",$134.1K,1h 42m,Sony Pictures Classics,,,
LITTLE VOICE,74,79,R,"Comedy, Drama",English,Mark Herman,Elizabeth Karlsen,"Jim Cartwright, Mark Herman","Dec 4, 1998  Wide","Jul 13, 1999",$4.6M,1h 36m,Miramax Films,"Surround, Dolby Digital",,
LIYANA,71,98,,Documentary,English,"Aaron Kopp, Amanda Kopp","Davis Coombe, Sakheni Dlamini, Daniel Junge, Aaron Kopp, Amanda Kopp",,"Oct 10, 2018  Limited","Nov 19, 2019",$23.1K,1h 17m,Abramorama,,,
LOGGERHEADS,65,73,PG-13 (Brief Strong Language|Mature Thematic Material),"Drama, Lgbtq+",English,Tim Kirkman,Gill Holland,Tim Kirkman,"Jan 21, 2005  Original","Mar 21, 2006",$115.2K,1h 33m,,,,
LOOKING FOR ERIC,78,84,,"Comedy, Drama",English,Ken Loach,"Timothy Brian Cole, Rebecca O'Brien",Paul Laverty,"May 14, 2010  Limited","Sep 14, 2010",$55.8K,1h 56m,IFC Films,,,
MACBETH,64,80,R (Strong Violence|Brief Sexuality),Drama,English,Justin Kurzel,"Iain Canning, Emile Sherman, Laura Hastings-Smith","Todd Louiso, Jacob Koskoff, Michael Lesslie","Dec 4, 2015  Limited","Mar 8, 2016",$1.1M,1h 53m,Weinstein Co.,Dolby Digital,,
MANIFESTO,55,75,,"Comedy, Drama",English,Julian Rosefeldt,,Julian Rosefeldt,"May 10, 2017  Limited","Aug 11, 2017",$161.1K,1h 35m,FilmRise,,,
MARIA FULL OF GRACE,87,97,R (Language|Drug Content),Drama,English,Joshua Marston,Paul Mezey,Joshua Marston,"Jan 18, 2004  Original","Dec 7, 2004",$6.5M,1h 41m,New Line Cinema,Surround,,
MAUDIE,88,89,PG-13 (Some Thematic Content|Brief Sexuality),"Biography, History, Drama, Romance",English,Aisling Walsh,"Bob Cooper, Susan Mullen, Mary Sexton",Sherry White,"Jun 16, 2017  Limited","Oct 10, 2017",$6.2M,1h 55m,Sony Pictures Classics,,Scope (2.35:1),
ME AND ORSON WELLES,61,85,PG-13 (Smoking|Sexual References),Drama,English,Richard Linklater,"Richard Linklater, Marc Samuelson, Ann Carli","Holly Gent, Vincent Palmo Jr.","Nov 25, 2009  Limited","Aug 17, 2010",$1.2M,1h 47m,Freestyle Releasing,,,
ME AND YOU AND EVERYONE WE KNOW,84,82,R (Language|Disturbing Sexual Content),"Comedy, Drama",English,Miranda July,Gina Kwon,Miranda July,"Jun 17, 2005  Original","Sep 27, 2011",$3.9M,1h 30m,IFC Films,Surround,,
MEAN DREAMS,56,78,R (Some Violence and Language),Mystery & Thriller,English,Nathan Morlando,"William Woods, Allison Black","Kevin Coughlin, Ryan Grassby","Mar 17, 2017  Limited","Apr 25, 2017",,1h 45m,Vertical Entertainment,,,
MELANCHOLIA,67,79,R (Sexual Content|Language|Some Graphic Nudity),"Drama, Sci-Fi",English,Lars von Trier,"Meta Louise Foldager, Louise Vesth",Lars von Trier,"Nov 11, 2011  Limited","Mar 13, 2012",$3.0M,2h 15m,Magnolia Pictures,,,
MESRINE: PART II - PUBLIC ENEMY 1,82,81,R (Bloody Brutal Violence|A Scene of Sexuality|Nudity|Pervasive Language),"Action, Biography, Crime, Drama, Mystery & Thriller",English,Jean-François Richet,"Thomas Langmann, Maxime Rémillard, Andre Rouleau","Abdel Raouf Dafri, Jean-François Richet",,"Mar 29, 2011",$275.1K,2h 10m,,,,
MISBEHAVIOUR,57,86,,"Comedy, Drama",English (United Kingdom),Philippa Lowthorpe,"Suzanne Mackie, Sarah Wheale","Rebecca Frayn, Gaby Chiappe","Sep 25, 2020  Limited","Sep 25, 2020",,1h 46m,SHOUT! Studios,,,
MOMMA'S MAN,50,91,,Drama,English,Azazel Jacobs,"Hunter Gray, Alex Orlovsky",Azazel Jacobs,,"May 5, 2009",,1h 39m,,,,
MR. HOLMES,70,88,PG (Some Disturbing Images|Incidental Smoking|Thematic Elements),"Mystery & Thriller, Drama",English,Bill Condon,"Anne Carey, Iain Canning, Emile Sherman",Jeffrey Hatcher,"Jul 24, 2015  Wide","Nov 10, 2015",$17.7M,1h 45m,Roadside Attractions,Dolby Digital,,
MY BEAUTIFUL LAUNDRETTE,74,98,R,"Comedy, Drama, Lgbtq+",English,Stephen Frears,"Tim Bevan, Sarah Radclyffe",Hanif Kureishi,"Mar 7, 1986  Original","Jun 3, 2003",,1h 37m,Orion Pictures,Mono,,
MY LEFT FOOT,92,98,R,Biography,English,Jim Sheridan,Noel Pearson,,"Nov 10, 1989  Original","Aug 16, 2005",$14.5M,1h 43m,Miramax Films,,,
MY OWN PRIVATE IDAHO,80,80,R,"Drama, Lgbtq+",English,Gus Van Sant,Laurie Parker,"William Shakespeare, Gus Van Sant","Oct 18, 1991  Wide","Mar 8, 2005",$6.4M,1h 42m,Fine Line Features,"Ultra-Stereo, Surround, Stereo",,
MYSTERIOUS SKIN,89,86,,Drama,English,Gregg Araki,"Gregg Araki, Jeffrey Kusama-Hinte, Mary Jane Skalski","Gregg Araki, Scott Heim","Sep 11, 2004  Original","Apr 25, 2006",$697.2K,1h 39m,"Tartan Films USA, TLA Releasing",Surround,,
ONG-BAK: THE THAI WARRIOR,84,85,R (Sexuality|Sequences of Strong Violence|Language|Some Drug Use),Action,English,Prachya Pinkaew,"Prachya Pinkaew, Sukanya Vongsthapat","Panna Rittikrai, Prachya Pinkaew","Feb 11, 2005  Original","Oct 30, 2009",$4.6M,1h 47m,Magnolia Films,"Surround, Dolby Digital",,
OUR BRAND IS CRISIS,75,93,,Documentary,English,Rachel Boynton,Rachel Boynton,,,"Sep 19, 2006",$166.3K,1h 25m,,,,
PARANOID PARK,65,77,R (Some Disturbing Images|Sexual Content|Language),Drama,English,Gus Van Sant,"Neil Kopp, David Allen Cress",Gus Van Sant,"Mar 7, 2008  Limited","Oct 7, 2008",$486.0K,1h 24m,IFC Films,Dolby,,
"PARIS, JE T'AIME",84,86,R (Language|Brief Drug Use),"Romance, Comedy, Drama",English,"Bruno Podalydès, Gurinder Chadha, Gus Van Sant, Joel Coen, Ethan Coen, Walter Salles, Daniela Thomas, Christopher Doyle, Isabel Coixet, Nobuhiro Suwa",,"Bruno Podalydès, Gurinder Chadha, Paul Mayeda Berges, Gus Van Sant, Joel Coen, Ethan Coen, Walter Salles, Daniela Thomas, Christopher Doyle, Isabel Coixet","May 4, 2007  Limited","Nov 13, 2007",$4.9M,2h 0m,First Look,,,
"PARIS, TEXAS",93,94,R,Drama,English,Wim Wenders,"Don Guest, Anatole Dauman","L.M. Kit Carson, Sam Shepard","Nov 18, 1984  Original","Jan 26, 2010",,2h 28m,20th Century Fox,,,
PI,85,88,R (Some Disturbing Images|Language),Drama,English,Darren Aronofsky,Eric Watson,"Darren Aronofsky, Sean Gullette, Eric Watson, Darren Aronofsky","Jul 10, 1998  Wide","Feb 26, 2002",$3.2M,1h 25m,Artisan Entertainment,Dolby Stereo,Flat (1.66:1),
PONTYPOOL,68,84,,"Horror, Mystery & Thriller",English,Bruce McDonald,Jeffrey Coghlan,Tony Burgess,"May 29, 2009  Limited","Jul 21, 2009",$3.5K,1h 36m,IFC Films,,,
PRESENTING PRINCESS SHAW,65,91,,Documentary,English,Ido Haar,Liran Atzmor,Ido Haar,"May 27, 2016  Limited","Sep 14, 2016",$60.2K,1h 20m,Magnolia Pictures,,,
THE PASSENGER,84,88,PG (Some Violence|Nudity|Language),Drama,English,Michelangelo Antonioni,Carlo Ponti,,"Feb 28, 1975  Original","Apr 25, 2006",$619.7K,1h 59m,Sony Pictures Classics,Surround,,
PROJECT NIM,84,97,PG-13 (Drug Content|Disturbing Images|Some Strong Language|Thematic Elements),Documentary,English,James Marsh,Simon Chinn,Elizabeth Hess,"Jul 8, 2011  Limited","Dec 6, 2011",$410.1K,1h 39m,Roadside Attractions,,,
QUINCEAÑERA,72,86,R (Language|Drug Use|Some Sexual Content),"Drama, Lgbtq+",English,"Richard Glatzer, Wash Westmoreland",Anne Clements,"Richard Glatzer, Wash Westmoreland","Jan 23, 2006  Original","Jan 9, 2007",,1h 30m,,Dolby,,
RAISING VICTOR VARGAS,83,96,R (Strong Language),"Comedy, Drama",English,Peter Sollett,"Scott Macaulay, Robin O'Hara, Peter Sollett, Alain de la Mata","Peter Sollett, Peter Sollett, Eva Vives","Mar 28, 2003  Wide","May 1, 2008",$2.1M,1h 28m,Samuel Goldwyn Company,"Surround, Dolby Stereo",Flat (1.85:1),
REAL WOMEN HAVE CURVES,75,85,PG-13 (Some Language|Sexual Content),"Comedy, Drama",English,Patricia Cardoso,"George LaVoo, Effie Brown","George LaVoo, Josefina Lopez, Josefina Lopez","Oct 18, 2002  Original","Jan 16, 2007",$5.8M,1h 33m,HBO,"Surround, Dolby SR, Dolby Digital, Dolby A, Dolby Stereo",,
RED HILL,57,79,R (Strong Bloody Violence|Language),"Action, Mystery & Thriller",English,Patrick Hughes,,Patrick Hughes,,"Jan 25, 2011",$21.0K,1h 35m,,,,
RED ROAD,71,87,,Drama,English,Andrea Arnold,Carrie Comerford,Andrea Arnold,"Apr 14, 2007  Limited","Aug 28, 2007",$153.4K,1h 53m,Tartan,,,
RIVERS AND TIDES: ANDY GOLDSWORTHY WITH TIME,90,99,,Documentary,English,Thomas Riedelsheimer,Annedore von Donop,,"Jan 2, 2003  Wide","Sep 28, 2004",$2.2M,1h 30m,Roxie Releasing,,,
ROCKET SCIENCE,72,84,R (Some Sexual Content|Language),"Comedy, Drama",English,Jeffrey Blitz,"Effie Brown, Sean Welch",Jeffrey Blitz,"Aug 10, 2007  Limited","Jan 29, 2008",$712.4K,1h 41m,Picturehouse,Dolby,,
RUMBLE IN THE BRONX,65,80,R,Action,English,Stanley Tong,Leonard Ho,"Edward Tang, Fibe Ma",,"May 23, 2000",$32.4M,1h 45m,,Surround,,
HOLY BLOOD,87,86,NC-17,Horror,English,Alejandro Jodorowsky,Claudio Argento,"Alejandro Jodorowsky, Roberto Leoni, Claudio Argento","Mar 30, 1990  Original","Oct 28, 2014",,2h 3m,Republic Pictures,Dolby,"35mm, Flat (1.85:1)",
SECRETARY,82,78,R (Language|Behavioral Disorders|Some Nudity|Strong Sexuality),Drama,English,Steven Shainberg,"Andrew Fierberg, Amy Hobby, Michael Roban","Mary Gaitskill, Steven Shainberg, Erin Cressida Wilson, Erin Cressida Wilson","Sep 20, 2002  Original","Apr 1, 2003",$4.0M,1h 52m,Lionsgate Films,"Surround, Dolby Stereo",Flat (1.85:1),
"SEX, LIES, AND VIDEOTAPE",79,96,R,Drama,English,Steven Soderbergh,"Bobby Newmyer, John Hardy",,"Aug 4, 1989  Original","Aug 28, 2001",$22.7M,1h 41m,"Criterion Collection, Miramax Films",Surround,,
SHOTGUN STORIES,80,88,PG-13 (Brief Strong Language|Violence|Thematic Elements),"Drama, Mystery & Thriller",English,Jeff Nichols,"David Gordon Green, Lisa Muskat, Jeff Nichols",Jeff Nichols,"Dec 14, 2007  Limited","Nov 30, 2016",$45.7K,1h 32m,International Film Circuit [us],,,
SING STREET,92,95,PG-13 (Drug Material|A Suggestive Image|Thematic Elements|Some Bullying Behavior|Strong Language|Teen Smoking),"Comedy, Drama, Romance, Music",English,John Carney,"Anthony Bregman, Martina Niland, John Carney",John Carney,"May 13, 2016  Wide","Jul 26, 2016",$3.2M,1h 46m,Weinstein Co.,Dolby Digital,,
SLUMS OF BEVERLY HILLS,68,81,R,Comedy,English,Tamara Jenkins,"Michael Nozik, Stan Wlodkowski",Tamara Jenkins,,"Dec 17, 2002",$5.5M,1h 30m,,Surround,,
SOMERS TOWN,75,96,,"Comedy, Drama",English,Shane Meadows,Barnaby Spurrier,Paul Fraser,,"Dec 8, 2009",$54.0K,1h 15m,,Dolby Digital,,
SOMETHING WILD,69,91,R,"Mystery & Thriller, Comedy",English,Jonathan Demme,"Jonathan Demme, Kenneth Utt",E. Max Frye,"Nov 7, 1986  Original","Jun 10, 2008",$6.4M,1h 53m,"MGM/UA Home Entertainment Inc., Orion Pictures, Metro-Goldwyn-Mayer Distributing Corp.",Surround,,
STARTING OUT IN THE EVENING,70,87,PG-13 (Sexual Content|Language|Brief Nudity),Drama,English,Andrew Wagner,"Nancy Israel, Fred Parnes, Andrew Wagner, Gary Winick, Jake Abraham","Fred Parnes, Andrew Wagner","Nov 23, 2007  Limited","Apr 22, 2008",$902.1K,1h 50m,Roadside Attractions,,,
SUNSET SONG,50,81,R (Some Violence|Sexuality|Nudity),"History, Drama",English,Terence Davies,"Roy Boulter, Sol Papadopoulos, Nicolas Steil",Terence Davies,"May 13, 2016  Limited","Aug 23, 2016",$159.3K,2h 15m,Magnolia Pictures,,,
SWEET AND LOWDOWN,82,77,PG-13,"Comedy, Drama",English,Woody Allen,Jean Doumanian,Woody Allen,"Sep 4, 1999  Original",,$4.2M,1h 35m,"Sony Pictures Television, Columbia TriStar Domestic Television, Sony Pictures Classics",Dolby Digital,,
SWEET LAND,83,85,PG (Brief Partial Nudity|Mild Language),"Drama, Romance",English,Ali Selim,"Ali Selim, Alan Cumming",Ali Selim,,"Jul 10, 2007",$1.7M,1h 50m,,,,
TADPOLE,57,77,PG-13 (Sexual Content|Mature Thematic Elements|Language),Comedy,English,Gary Winick,"Dolly Hall, Alexis Alexanian, Gary Winick","Heather McGowan, Niels Mueller","Jul 19, 2002  Original","Jan 21, 2003",$2.9M,1h 18m,Miramax Films,"Surround, Dolby SR, Dolby A, Dolby Stereo",Flat (1.85:1),
TALK RADIO,80,82,R,Drama,English,Oliver Stone,"A. Kitman Ho, Edward R. Pressman","Oliver Stone, Eric Bogosian","Dec 23, 1988  Limited","Oct 31, 2000",$3.3M,1h 50m,,Surround,,
THE ARBOR,74,96,,Drama,English,Clio Barnard,Tracy O'Riordan,,"Apr 27, 2011  Limited","Sep 6, 2011",$21.3K,1h 34m,Strand Releasing,,,
THE AUTOPSY OF JANE DOE,70,86,R (Graphic Nudity|Bloody Horror Violence|Language|Unsettling Grisly Images),"Horror, Mystery & Thriller",English,André Øvredal,"Rory Aitken, Fred Berger, Eric Garcia, Ben Pugh","Richard Naing, Ian B. Goldberg","Dec 21, 2016  Limited","Mar 14, 2017",,1h 26m,IFC Films,Dolby Atmos,,
THE BOY WHO HARNESSED THE WIND,87,86,,Drama,English (United Kingdom),Chiwetel Ejiofor,"Andrea Calderwood, Gail Egan",Chiwetel Ejiofor,"Mar 1, 2019  Limited","Mar 1, 2019",,1h 53m,Netflix,,,
THE BREAKER UPPERERS,51,87,,Comedy,English (Australia),"Madeleine Sami, Jackie van Beek","Georgina Allison Conder, Ainsley Gardiner, Carthew Neal","Madeleine Sami, Jackie van Beek",,"Feb 15, 2019",,1h 30m,,,,
"THE COOK, THE THIEF, HIS WIFE AND HER LOVER",88,86,R,Drama,English,Peter Greenaway,Kees Kasander,,"Apr 6, 1990  Original","Oct 6, 2016",$7.0M,2h 0m,Miramax Films,Surround,,
THE DARK HORSE,77,97,R (Language Throughout|Drug Use),"Biography, Drama",English,James Napier Robertson,Tom Hern,James Napier Robertson,"Apr 1, 2016  Limited","Jul 12, 2016",$143.6K,2h 4m,Broad Green Pictures,,,
THE ECLIPSE,48,75,R (Some Disturbing Images|Language),"Drama, Mystery & Thriller",English,Conor McPherson,Robert Walpole,"Conor McPherson, Billy Roche","Mar 26, 2010  Limited","Jun 29, 2010",$132.4K,1h 28m,Magnolia Pictures,,,
THE ESCAPE,49,76,,Drama,English,Dominic Savage,Guy Heeley,Dominic Savage,"May 11, 2018  Limited","May 11, 2018",$8.9K,1h 41m,IFC Films,,Scope (2.35:1),
THE EXCEPTION,67,75,R (Language|Graphic Nudity|Brief Violence|Sexuality),"History, Drama, War, Romance",English,David Leveaux,"Lou Pitt, Judy Tossell",Simon Burke,"Jun 2, 2017  Limited","Jan 9, 2018",$708.0K,1h 47m,A24,,,
THE ILLUSIONIST,79,90,PG (Thematic Elements|Smoking),"Drama, Animation",English,Sylvain Chomet,"Sally Chomet, Bob Last",Sylvain Chomet,"Dec 25, 2010  Limited","May 10, 2011",$2.2M,1h 30m,Sony Pictures Classics,,,
THE ITALIAN,70,91,PG-13 (Some Violence|Sexual Content|Language|Thematic Issues),Drama,English,Andrey Kravchuk,Andrei Zertsalov,Andrei Romanov,"Jan 19, 2007  Limited","May 22, 2007",$552.5K,1h 37m,Sony Pictures Classics,,,
THE LIMEHOUSE GOLEM,54,74,,Mystery & Thriller,English (United Kingdom),Juan Carlos Medina,"Elizabeth Karlsen, Joanna Laurie, Stephen Woolley",Jane Goldman,"Sep 8, 2017  Limited","Sep 8, 2017",,1h 49m,RLJ Entertainment,,Scope (2.35:1),
THE LOVED ONES,73,98,R (Strong Bloody Violence|Some Language|Sexuality|Teen Drug and Alcohol Use|Torture),"Horror, Mystery & Thriller",English,Sean Byrne,"Mark Lazarus, Michael Boughen",Sean Byrne,"Jun 1, 2012  Limited","Sep 11, 2012",,1h 24m,Paramount Insurge,,,
THE MILL AND THE CROSS,64,79,,"History, Drama",English,Lech Majewski,"Lech Majewski, Freddy Olsson, Dorota Roszkowska","Michael Francis Gibson, Lech Majewski","Sep 14, 2011  Limited","Jan 24, 2012",$310.9K,1h 35m,Kino Lorber,,,
THE NIGHT EATS THE WORLD,55,87,,"Horror, Mystery & Thriller",English,Dominique Rocher,Carole Scotta,"Guillaume Lemans, Jérémie Guez, Dominique Rocher","Jul 13, 2018  Limited","Jun 28, 2018",,1h 33m,Blue Fox Entertainment,,,
THE ONES BELOW,47,76,R (Some Sexuality and Nudity|Language),Mystery & Thriller,English,David Farr,Nikki Parrott,David Farr,"May 27, 2016  Limited","Sep 7, 2016",$12.1K,1h 27m,Magnolia Pictures,,,
THE PIANO,86,90,R,Drama,English,Jane Campion,Jane Campion,Jane Campion,"Nov 12, 1993  Wide","Jan 25, 2011",$39.3M,2h 0m,"Cinemussy, Miramax Films","Surround, Stereo",,
THE PUFFY CHAIR,62,77,R (Language),Comedy,English,Jay Duplass,Mark Duplass,"Jay Duplass, Mark Duplass","Jan 26, 2005  Original","Mar 1, 2007",$192.5K,1h 25m,,Dolby SR,1.66:1,
THE SERVANT,89,90,,Drama,English,Joseph Losey,,Harold Pinter,"Mar 16, 1964  Wide","Nov 7, 2015",$20.7K,1h 57m,Landau Releasing Organization (LRO),,,
THE SNOWTOWN MURDERS,66,85,,"Crime, Drama, Mystery & Thriller",English,Justin Kurzel,"Sarah Shaw, Anna McLeish","Justin Kurzel, Shaun Grant","Mar 2, 2012  Limited","Aug 14, 2012",$8.0K,2h 0m,IFC Films,,,
THE SPECIAL RELATIONSHIP,64,83,TV14,Drama,English,Richard Loncraine,,Peter Morgan,,"Nov 30, 2010",,1h 32m,,,,
THE SQUARE,71,85,R (Language|Brief Violence|Some Strong Sexual Content),Comedy,English,Ruben Östlund,Erik Hemmendorff,Ruben Östlund,"Oct 27, 2017  Limited","Jan 30, 2018",$1.1M,2h 22m,Magnolia Pictures,Dolby Digital,Flat (1.85:1),
THE SQUID AND THE WHALE,81,92,R (Language|Graphic Dialogue|Strong Sexual Content),Drama,English,Noah Baumbach,"Wes Anderson, Noah Baumbach, Peter Newman","Wes Anderson, Noah Baumbach","Oct 5, 2005  Original","Mar 21, 2006",$7.4M,1h 20m,IDP Distribution,,,
THE STATION AGENT,89,94,R (Some Drug Content|Language),Drama,English,Tom McCarthy,"Mary Jane Skalski, Robert May, Kathryn Tucker",Tom McCarthy,"Oct 10, 2003  Wide","Jun 15, 2004",$5.7M,1h 28m,Miramax Films,"SDDS, Dolby Digital, DTS, Surround",,
THE TAILOR OF PANAMA,46,76,R (Strong Sexuality|Language|Violence),Mystery & Thriller,English,John Boorman,John Boorman,"John Boorman, Andrew Davies, John le Carré, John le Carré","Mar 30, 2001  Wide","Jun 3, 2003",$13.5M,1h 49m,"Columbia Pictures, Sony Pictures Entertainment","Dolby Stereo, Dolby Digital, Dolby A, Surround, Dolby SR",Scope (2.35:1),
THE TAO OF STEVE,69,80,R (Language|Drug Use),"Romance, Comedy",English,Jenniphr Goodman,Anthony Bregman,"Greer Goodman, Jenniphr Goodman, Duncan North","Jan 26, 2000  Original","Mar 20, 2001",$4.3M,1h 28m,Sony Pictures Classics,"Dolby Stereo, Dolby Digital, Surround",Flat (1.85:1),
THE TREE,53,72,,"Drama, Romance",English,Julie Bertuccelli,Laetitia Gonzalez,"Julie Bertuccelli, Elizabeth J. Mars","Jul 15, 2011  Limited","Oct 25, 2011",$69.2K,1h 40m,Zeitgeist Films,,,
THE TRIP,70,89,,Comedy,English,Michael Winterbottom,"Andrew Eaton, Melissa Parmeter",,"Jun 10, 2011  Limited","Jan 17, 2012",$2.0M,1h 49m,IFC Films,,Flat (1.85:1),
THE TRIP TO SPAIN,64,83,,Comedy,English,Michael Winterbottom,"Josh Hyams, Stefano Negri, Melissa Parmenter",Michael Winterbottom,"Aug 11, 2017  Limited","Nov 16, 2017",$1.2M,1h 50m,IFC Films,,,
THE WHISTLEBLOWER,71,75,R (Disturbing Violent Content|A Brutal Sexual Assault|Graphic Nudity|Language),Drama,English,Larysa Kondracki,"Amy Kaufman, Christina Piovesan, Celine Rattray","Eilis Kirwan, Larysa Kondracki","Aug 5, 2011  Limited","Jan 24, 2012",$1.1M,1h 52m,Samuel Goldwyn Company,,,
THESE FINAL HOURS,64,84,,"Mystery & Thriller, Sci-Fi",English,Zak Hilditch,Liz Kearney,Zak Hilditch,"Mar 6, 2015  Limited","Dec 30, 2014",,1h 27m,Well Go USA,,,
THIRTEEN CONVERSATIONS ABOUT ONE THING,71,83,R (Violence|Sexual Content|Language),Drama,English,Jill Sprecher,"Beni Tadd Atoori, Gina Resnick","Jill Sprecher, Karen Sprecher","May 24, 2002  Wide","Nov 19, 2002",$3.3M,1h 43m,Sony Pictures Classics,"Surround, Stereo",Flat (1.85:1),
THIS IS ENGLAND,90,93,,Drama,English,Shane Meadows,Mark Herbert,Shane Meadows,,"Nov 13, 2007",$327.9K,1h 38m,,,,
